C2952350	Brodmann area 1 of right postcentral gyrus
C2949907	Segment of Brodmann area 38
C2950009	Brodmann area 38 of superior temporal gyrus
C2950550	Brodmann area 38 of right superior temporal gyrus
C2954105	Brodmann area 38 of left superior temporal gyrus
C2950294	Brodmann area 38 of middle temporal gyrus
C2952013	Brodmann area 38 of left middle temporal gyrus
C2953670	Brodmann area 38 of right middle temporal gyrus
C2951029	Brodmann area 38 of uncus
C2950147	Brodmann area 38 of right uncus
C2953975	Brodmann area 38 of left uncus
C2951192	Brodmann area 38 of temporal lobe
C2952469	Brodmann area 38 of left temporal lobe
C2954172	Brodmann area 38 of right temporal lobe
C2952700	Brodmann area 38 of parahippocampal gyrus
C2952653	Brodmann area 38 of right parahippocampal gyrus
C2952981	Brodmann area 38 of left parahippocampal gyrus
C2949997	Segment of Brodmann area 49
C2950061	Brodmann area 49 of parahippocampal gyrus
C2952284	Brodmann area 49 of right parahippocampal gyrus
C2953674	Brodmann area 49 of left parahippocampal gyrus
C2950007	Segment of Brodmann area 48
C2952512	Brodmann area 48 of parahippocampal gyrus
C2950117	Brodmann area 48 of left parahippocampal gyrus
C2951653	Brodmann area 48 of right parahippocampal gyrus
C2950014	Segment of Brodmann area 8
C2951315	Brodmann area 8 of medial frontal gyrus
C2951068	Brodmann area 8 of right medial frontal gyrus
C2954179	Brodmann area 8 of left medial frontal gyrus
C2951931	Brodmann area 8 of frontal lobe
C2952168	Brodmann area 8 of left frontal lobe
C2952398	Brodmann area 8 of right frontal lobe
C2953633	Brodmann area 8 of middle frontal gyrus
C2951983	Brodmann area 8 of left middle frontal gyrus
C2952188	Brodmann area 8 of right middle frontal gyrus
C2954040	Brodmann area 8 of superior frontal gyrus
C2950185	Brodmann area 8 of right superior frontal gyrus
C2950385	Brodmann area 8 of left superior frontal gyrus
C2950039	Segment of Brodmann area 15
C2950233	Segment of Brodmann area 50
C2950274	Segment of Brodmann area 39
C2949857	Brodmann area 39 of middle temporal gyrus
C2949918	Brodmann area 39 of left middle temporal gyrus
C2952846	Brodmann area 39 of right middle temporal gyrus
C2950728	Brodmann area 39 of parietal lobe
C2953514	Brodmann area 39 of left parietal lobe
C2954163	Brodmann area 39 of right parietal lobe
C2950759	Brodmann area 39 of superior temporal gyrus
C2950835	Brodmann area 39 of right superior temporal gyrus
C2953730	Brodmann area 39 of left superior temporal gyrus
C2950898	Brodmann area 39 of temporal lobe
C2953199	Brodmann area 39 of left temporal lobe
C2953924	Brodmann area 39 of right temporal lobe
C2951253	Brodmann area 39 of superior occipital gyrus
C2950563	Brodmann area 39 of left superior occipital gyrus
C2951001	Brodmann area 39 of right superior occipital gyrus
C2951661	Brodmann area 39 of angular gyrus
C2952319	Brodmann area 39 of right angular gyrus
C2952662	Brodmann area 39 of left angular gyrus
C2951736	Brodmann area 39 of precuneus
C2950725	Brodmann area 39 of right precuneus
C2953885	Brodmann area 39 of left precuneus
C2952437	Brodmann area 39 of inferior parietal lobule
C2950239	Brodmann area 39 of left inferior parietal lobule
C2952175	Brodmann area 39 of right inferior parietal lobule
C2953722	Brodmann area 39 of supramarginal gyrus
C2951501	Brodmann area 39 of left supramarginal gyrus
C2952017	Brodmann area 39 of right supramarginal gyrus
C2950450	Segment of Brodmann area 42
C2951125	Brodmann area 42 of superior temporal gyrus
C2949842	Brodmann area 42 of left superior temporal gyrus
C2953323	Brodmann area 42 of right superior temporal gyrus
C2951126	Brodmann area 42 of transverse temporal gyrus
C2950811	Brodmann area 42 of left transverse temporal gyrus
C2951900	Brodmann area 42 of right transverse temporal gyrus
C2950475	Segment of Brodmann area 27
C2953338	Brodmann area 27 of parahippocampal gyrus
C2952082	Brodmann area 27 of right parahippocampal gyrus
C2954196	Brodmann area 27 of left parahippocampal gyrus
C2950603	Segment of Brodmann area 6
C2950953	Brodmann area 6 of inferior frontal gyrus
C2950801	Brodmann area 6 of left inferior frontal gyrus
C2952258	Brodmann area 6 of right inferior frontal gyrus
C2951455	Brodmann area 6 of frontal lobe
C2950553	Brodmann area 6 of right frontal lobe
C2952357	Brodmann area 6 of left frontal lobe
C2951980	Brodmann area 6 of middle frontal gyrus
C2950411	Brodmann area 6 of left middle frontal gyrus
C2951756	Brodmann area 6 of right middle frontal gyrus
C2952410	Brodmann area 6 of precentral gyrus
C2950983	Brodmann area 6 of left precentral gyrus
C2954098	Brodmann area 6 of right precentral gyrus
C2952794	Brodmann area 6 of medial frontal gyrus
C2952474	Brodmann area 6 of right medial frontal gyrus
C2953305	Brodmann area 6 of left medial frontal gyrus
C2952836	Brodmann area 6 of anterior segment of paracentral lobule
C2951177	Brodmann area 6 of anterior segment of left paracentral lobule
C2953910	Brodmann area 6 of anterior segment of right paracentral lobule
C2953982	Brodmann area 6 of superior frontal gyrus
C2951820	Brodmann area 6 of left superior frontal gyrus
C2954080	Brodmann area 6 of right superior frontal gyrus
C2950616	Segment of Brodmann area 37
C2949866	Brodmann area 37 of middle occipital gyrus
C2952715	Brodmann area 37 of right middle occipital gyrus
C2953050	Brodmann area 37 of left middle occipital gyrus
C2951018	Brodmann area 37 of inferior temporal gyrus
C2953017	Brodmann area 37 of right inferior temporal gyrus
C2953231	Brodmann area 37 of left inferior temporal gyrus
C2951071	Brodmann area 37 of fusiform gyrus
C2951387	Brodmann area 37 of left fusiform gyrus
C2952528	Brodmann area 37 of right fusiform gyrus
C2951282	Brodmann area 37 of temporal lobe
C2950317	Brodmann area 37 of left temporal lobe
C2954162	Brodmann area 37 of right temporal lobe
C2952311	Brodmann area 37 of middle temporal gyrus
C2950391	Brodmann area 37 of right middle temporal gyrus
C2953479	Brodmann area 37 of left middle temporal gyrus
C2952900	Brodmann area 37 of occipital segment of fusiform gyrus
C2951841	Brodmann area 37 of occipital segment of left fusiform gyrus
C2953519	Brodmann area 37 of occipital segment of right fusiform gyrus
C2953211	Brodmann area 37 of parahippocampal gyrus
C2950445	Brodmann area 37 of right parahippocampal gyrus
C2953053	Brodmann area 37 of left parahippocampal gyrus
C2950768	Segment of Brodmann area 3
C2950244	Brodmann area 3 of precentral gyrus
C2951075	Brodmann area 3 of left precentral gyrus
C2952126	Brodmann area 3 of right precentral gyrus
C2950948	Brodmann area 3 of anterior segment of paracentral lobule
C2952108	Brodmann area 3 of anterior segment of right paracentral lobule
C2952275	Brodmann area 3 of anterior segment of left paracentral lobule
C2952129	Brodmann area 3 of frontal lobe
C2951224	Brodmann area 3 of left frontal lobe
C2952344	Brodmann area 3 of right frontal lobe
C2952902	Brodmann area 3 of postcentral gyrus
C2951551	Brodmann area 3 of right postcentral gyrus
C2954103	Brodmann area 3 of left postcentral gyrus
C2950938	Segment of Brodmann area 34
C2950965	Brodmann area 34 of paraterminal gyrus
C2952312	Brodmann area 34 of right paraterminal gyrus
C2953632	Brodmann area 34 of left paraterminal gyrus
C2952233	Brodmann area 34 of uncus
C2952609	Brodmann area 34 of right uncus
C2953201	Brodmann area 34 of left uncus
C2953969	Brodmann area 34 of parahippocampal gyrus
C2951834	Brodmann area 34 of left parahippocampal gyrus
C2952114	Brodmann area 34 of right parahippocampal gyrus
C2950952	Segment of Brodmann area 14
C2951036	Segment of Brodmann area 33
C2952051	Brodmann area 33 of anterior cingulate gyrus
C2951154	Brodmann area 33 of right anterior cingulate gyrus
C2951844	Brodmann area 33 of left anterior cingulate gyrus
C2951109	Segment of Brodmann area 44
C2951972	Brodmann area 44 of insula
C2952155	Brodmann area 44 of right insula
C2953010	Brodmann area 44 of left insula
C2953374	Brodmann area 44 of precentral gyrus
C2951390	Brodmann area 44 of right precentral gyrus
C2953319	Brodmann area 44 of left precentral gyrus
C2953962	Brodmann area 44 of inferior frontal gyrus
C2949840	Brodmann area 44 of right inferior frontal gyrus
C2953954	Brodmann area 44 of left inferior frontal gyrus
C2951133	Segment of Brodmann area 4
C2950544	Brodmann area 4 of posterior segment of paracentral lobule
C2951901	Brodmann area 4 of posterior segment of left paracentral lobule
C2953818	Brodmann area 4 of posterior segment of right paracentral lobule
C2951657	Brodmann area 4 of frontal lobe
C2952506	Brodmann area 4 of left frontal lobe
C2953171	Brodmann area 4 of right frontal lobe
C2951757	Brodmann area 4 of anterior segment of paracentral lobule
C2952059	Brodmann area 4 of anterior segment of right paracentral lobule
C2953071	Brodmann area 4 of anterior segment of left paracentral lobule
C2953547	Brodmann area 4 of middle frontal gyrus
C2950716	Brodmann area 4 of left middle frontal gyrus
C2951837	Brodmann area 4 of right middle frontal gyrus
C2953696	Brodmann area 4 of postcentral gyrus
C2952686	Brodmann area 4 of left postcentral gyrus
C2953235	Brodmann area 4 of right postcentral gyrus
C2953748	Brodmann area 4 of paracentral lobule
C2949875	Brodmann area 4 of left paracentral lobule
C2952740	Brodmann area 4 of right paracentral lobule
C2954088	Brodmann area 4 of precentral gyrus
C2950814	Brodmann area 4 of left precentral gyrus
C2953761	Brodmann area 4 of right precentral gyrus
C2951354	Segment of Brodmann area 19
C2950499	Brodmann area 19 of middle occipital gyrus
C2951784	Brodmann area 19 of right middle occipital gyrus
C2954135	Brodmann area 19 of left middle occipital gyrus
C2950517	Brodmann area 19 of superior occipital gyrus
C2951006	Brodmann area 19 of right superior occipital gyrus
C2953364	Brodmann area 19 of left superior occipital gyrus
C2950715	Brodmann area 19 of parahippocampal gyrus
C2950496	Brodmann area 19 of left parahippocampal gyrus
C2953408	Brodmann area 19 of right parahippocampal gyrus
C2951129	Brodmann area 19 of fusiform gyrus
C2951698	Brodmann area 19 of left fusiform gyrus
C2953532	Brodmann area 19 of right fusiform gyrus
C2951652	Brodmann area 19 of precuneus
C2951564	Brodmann area 19 of right precuneus
C2952761	Brodmann area 19 of left precuneus
C2951947	Brodmann area 19 of occipital segment of fusiform gyrus
C2950478	Brodmann area 19 of occipital segment of right fusiform gyrus
C2950897	Brodmann area 19 of occipital segment of left fusiform gyrus
C2952254	Brodmann area 19 of occipital lobe
C2952585	Brodmann area 19 of right occipital lobe
C2953500	Brodmann area 19 of left occipital lobe
C2952295	Brodmann area 19 of inferior temporal gyrus
C2952722	Brodmann area 19 of left inferior temporal gyrus
C2954055	Brodmann area 19 of right inferior temporal gyrus
C2953052	Brodmann area 19 of lingual gyrus
C2953039	Brodmann area 19 of right lingual gyrus
C2953763	Brodmann area 19 of left lingual gyrus
C2953146	Brodmann area 19 of cuneus
C2950053	Brodmann area 19 of left cuneus
C2951275	Brodmann area 19 of right cuneus
C2953621	Brodmann area 19 of middle temporal gyrus
C2950534	Brodmann area 19 of left middle temporal gyrus
C2951824	Brodmann area 19 of right middle temporal gyrus
C2953700	Brodmann area 19 of inferior occipital gyrus
C2949979	Brodmann area 19 of right inferior occipital gyrus
C2952654	Brodmann area 19 of left inferior occipital gyrus
C2951362	Segment of Brodmann area 30
C2949966	Brodmann area 30 of parahippocampal gyrus
C2953167	Brodmann area 30 of right parahippocampal gyrus
C2953571	Brodmann area 30 of left parahippocampal gyrus
C2951287	Brodmann area 30 of cuneus
C2951948	Brodmann area 30 of left cuneus
C2952125	Brodmann area 30 of right cuneus
C2951578	Brodmann area 30 of posterior cingulate gyrus
C2949942	Brodmann area 30 of right posterior cingulate gyrus
C2951595	Brodmann area 30 of left posterior cingulate gyrus
C2954056	Brodmann area 30 of lingual gyrus
C2950089	Brodmann area 30 of left lingual gyrus
C2951748	Brodmann area 30 of right lingual gyrus
C2951433	Segment of Brodmann area 2
C2950451	Brodmann area 2 of parietal lobe
C2951937	Brodmann area 2 of right parietal lobe
C2952413	Brodmann area 2 of left parietal lobe
C2951593	Brodmann area 2 of postcentral gyrus
C2949970	Brodmann area 2 of right postcentral gyrus
C2953019	Brodmann area 2 of left postcentral gyrus
C2952926	Brodmann area 2 of inferior parietal lobule
C2950394	Brodmann area 2 of left inferior parietal lobule
C2953489	Brodmann area 2 of right inferior parietal lobule
C2951446	Segment of Brodmann area 21
C2949864	Brodmann area 21 of inferior temporal gyrus
C2951717	Brodmann area 21 of right inferior temporal gyrus
C2953831	Brodmann area 21 of left inferior temporal gyrus
C2950008	Brodmann area 21 of middle temporal gyrus
C2953264	Brodmann area 21 of right middle temporal gyrus
C2953520	Brodmann area 21 of left middle temporal gyrus
C2952935	Brodmann area 21 of superior temporal gyrus
C2950615	Brodmann area 21 of right superior temporal gyrus
C2952532	Brodmann area 21 of left superior temporal gyrus
C2951448	Segment of Brodmann area 47
C2949782	Brodmann area 47 of inferior frontal gyrus
C2951566	Brodmann area 47 of left inferior frontal gyrus
C2953243	Brodmann area 47 of right inferior frontal gyrus
C2952330	Brodmann area 47 of paraterminal gyrus
C2950466	Brodmann area 47 of right paraterminal gyrus
C2953336	Brodmann area 47 of left paraterminal gyrus
C2952932	Brodmann area 47 of subgyral segment of frontal lobe
C2950149	Brodmann area 47 of subgyral segment of right frontal lobe
C2952611	Brodmann area 47 of subgyral segment of left frontal lobe
C2953048	Brodmann area 47 of middle frontal gyrus
C2951882	Brodmann area 47 of left middle frontal gyrus
C2952452	Brodmann area 47 of right middle frontal gyrus
C2953846	Brodmann area 47 of orbital gyrus
C2950100	Brodmann area 47 of left orbital gyrus
C2950966	Brodmann area 47 of right orbital gyrus
C2951479	Segment of Brodmann area 36
C2950282	Brodmann area 36 of fusiform gyrus
C2952123	Brodmann area 36 of right fusiform gyrus
C2952392	Brodmann area 36 of left fusiform gyrus
C2950454	Brodmann area 36 of parahippocampal gyrus
C2950774	Brodmann area 36 of left parahippocampal gyrus
C2951081	Brodmann area 36 of right parahippocampal gyrus
C2952946	Brodmann area 36 of uncus
C2950508	Brodmann area 36 of left uncus
C2953931	Brodmann area 36 of right uncus
C2951626	Segment of Brodmann area 45
C2951879	Brodmann area 45 of inferior frontal gyrus
C2951111	Brodmann area 45 of left inferior frontal gyrus
C2951815	Brodmann area 45 of right inferior frontal gyrus
C2951647	Segment of Brodmann area 16
C2951755	Segment of Brodmann area 13
C2951895	Brodmann area 13 of precentral gyrus
C2949899	Brodmann area 13 of left precentral gyrus
C2951969	Brodmann area 13 of right precentral gyrus
C2952397	Brodmann area 13 of superior temporal gyrus
C2950930	Brodmann area 13 of right superior temporal gyrus
C2951333	Brodmann area 13 of left superior temporal gyrus
C2952567	Brodmann area 13 of paraterminal gyrus
C2950438	Brodmann area 13 of right paraterminal gyrus
C2954077	Brodmann area 13 of left paraterminal gyrus
C2953145	Brodmann area 13 of inferior frontal gyrus
C2950208	Brodmann area 13 of left inferior frontal gyrus
C2952698	Brodmann area 13 of right inferior frontal gyrus
C2953265	Brodmann area 13 of insula
C2950116	Brodmann area 13 of right insula
C2953793	Brodmann area 13 of left insula
C2951767	Segment of Brodmann area 41
C2950484	Brodmann area 41 of superior temporal gyrus
C2950714	Brodmann area 41 of right superior temporal gyrus
C2952762	Brodmann area 41 of left superior temporal gyrus
C2950668	Brodmann area 41 of transverse temporal gyrus
C2950995	Brodmann area 41 of right transverse temporal gyrus
C2952750	Brodmann area 41 of left transverse temporal gyrus
